epoch,train_loss,val_loss,val_dice_background,val_dice_liver,val_dice_tumor,val_iou_background,val_iou_liver,val_iou_tumor
1,0.5713169974917397,0.8146858812993781,0.9867255812068637,0.45865734036779837,0.5361452232991327,0.9742206395101204,0.3874176945157175,0.5057708836916353
2,0.3816652116769138,1.0702940923411672,0.9892477243066692,0.1585011548742402,0.3818377213915886,0.9789976760637846,0.10121630450920024,0.34487127374182375
3,0.32809108635958506,0.8019621242998738,0.987828641057872,0.5157812674202684,0.6625641376587604,0.9763204240970474,0.44464348004388543,0.6330056914825308
4,0.29195506364744617,0.7724030316145224,0.988888876901256,0.5662015873525874,0.6518690297048634,0.9783565226218683,0.48941381833572156,0.6274861393084535
5,0.26538459518376517,0.6751296101869929,0.9919019680229022,0.6563448300130957,0.6758212296286045,0.9841843071601374,0.5900373402091152,0.6474852255894523
6,0.22684602017071157,0.8449893518407385,0.9919223073575136,0.4675472663063332,0.40475000402928013,0.9842204567339781,0.35960498483789005,0.3697004246248516
7,0.22029504183938797,0.8209374096335434,0.9891091923919513,0.49073633061821764,0.5644159458519924,0.978761603506349,0.42313769648423816,0.537736204006841
8,0.19638959923211266,0.6527456413439618,0.9932155999348318,0.6830311915420247,0.5145459967884255,0.9868214301925768,0.6094079141285108,0.4729152154724617
9,0.1881518717197811,0.710289679784008,0.9912196247697734,0.5953696766321726,0.6067226499959079,0.9829238743233166,0.52490175913901,0.5659970905574966
10,0.1770419930112872,0.6777003446784016,0.991960504500986,0.6821364747427412,0.6758736999165,0.9843395172263221,0.609978880868266,0.6422705332526416
11,0.16029573047463908,0.7229804866682223,0.9916458292830762,0.6301225184545083,0.5968986217096244,0.9836924882243863,0.5540683279948001,0.5612547260502214
12,0.1669811444366998,0.7088172757205601,0.9921566226499544,0.6115881955874534,0.5701461596941821,0.9846922172059258,0.5362157402155076,0.5312535665465069
13,0.1499131609611014,0.6447860792938825,0.992546412584593,0.7296400646066966,0.6798250670845872,0.9855705032245718,0.6627719563449717,0.6456183710134241
14,0.14009221097364782,0.6717918753731649,0.9928434602648234,0.6906489796347838,0.6249420355151428,0.9860779480110827,0.6250088016483399,0.5902523950513106
15,0.1457808997223084,0.7068976229014651,0.9923410990255342,0.6695145120972236,0.5593680441579066,0.985035558398679,0.5906354412319921,0.5323610556404222
16,0.13367990796020962,0.718265560638183,0.9908901744609256,0.6458400882625707,0.6065091882483366,0.9823095832797263,0.5738221757838275,0.5675938233826404
17,0.12882945745545912,0.7202016105496787,0.9918574322041848,0.620446987625642,0.6371332566567701,0.9841092181720322,0.5504895354493559,0.6059657717564791
18,0.1165446631809607,0.6514819390405484,0.9934674621485978,0.7149548942649067,0.675049520440615,0.9872725318661697,0.6493690568490259,0.6462270992270968
19,0.10799110498339097,0.7403925323443253,0.9914707515737136,0.632496961314433,0.6503782245877691,0.9833927806332815,0.5652101980633941,0.6186303340871223
20,0.11228449409977,0.67745618423903,0.9936810328806047,0.6681166894459697,0.5958475675533198,0.9876906931829109,0.602557372377076,0.5564229977985992
21,0.10721583850880995,0.7538534898206578,0.9911194906817923,0.6262481909204117,0.5681020911513598,0.9827059430184124,0.5522881937822023,0.5365491784341335
22,0.10991304415591897,0.686360171224582,0.9932407766794987,0.7092237655775393,0.6218448031576655,0.9868207179385123,0.6393696518017046,0.5916865925046846
23,0.102115363133623,0.6855487633957557,0.9927295935239723,0.6656193671510886,0.5303286944169162,0.9858220369695759,0.5902800822319247,0.4938813360958931
24,0.10370105432077525,0.7005382775183508,0.9923578895253243,0.6751907700684376,0.5642315599586342,0.9850985935266069,0.5986428312104596,0.5278715037655042
25,0.09299580845683016,0.735686942921529,0.9913121298920337,0.6297427446501246,0.6500281051246365,0.9830590199223526,0.5587533327883834,0.6191940371782076
26,0.10509106555087043,0.7055523889282316,0.9925982651950644,0.6685823522143789,0.5704006896895771,0.985558696787992,0.5979734879875649,0.5359526170386316
27,0.09915479448708621,0.6911416275606784,0.9925446137249898,0.6806526052144658,0.568983051943392,0.9854669094943315,0.6056574773083098,0.5327610145213166
28,0.08650604155372808,0.657547100826546,0.9934772664694478,0.727426328646528,0.6233372018470213,0.9872632845700215,0.6539595279505594,0.587575995392645
29,0.09059791697617521,0.6749465216250708,0.993335596520266,0.692354618055927,0.5673412931198561,0.9870064717402561,0.6239021059923554,0.5295295790762432
30,0.08351646320705108,0.6630141186951083,0.99313500845175,0.7219979436056065,0.5533438218873425,0.9866181779250824,0.6490692579240739,0.5175131830670237
31,0.08633444789338877,0.6629560380339515,0.9932787238265113,0.7439371067863204,0.6191391110405527,0.9869800968993482,0.6715353439363643,0.5863539058214644
32,0.0862671309175657,0.7089638906011951,0.9916365562583045,0.6752823427603661,0.6220624668031046,0.9837250516569014,0.6027473515582406,0.5862704879600766
33,0.07925061471959487,0.6953032463654377,0.992208966248327,0.6833235182333247,0.5759840822939575,0.9848383892354348,0.6070031905288338,0.5400679506609519
34,0.08982926754549862,0.6977743344901377,0.9929691102864932,0.6541313173549039,0.5675709432533785,0.9862532285477618,0.5804563518650271,0.5343251217833456
35,0.0754004676153953,0.6346692160216127,0.9945026164432224,0.7581374971095338,0.576170483483901,0.9893060768250939,0.6928917860323952,0.5444882402105353
36,0.07837433274735742,0.6778981916626617,0.9930187888282667,0.6949363189670427,0.5961601300314564,0.9863984833518378,0.6227329824690729,0.5596675602037874
37,0.07408268001468424,0.6760807860619115,0.9936608324805609,0.6944135574560777,0.5767252829074663,0.9876583055626574,0.6271287092517395,0.5422416455013304
38,0.08169432081242296,0.6537434164209203,0.9938186985983265,0.734652616992669,0.5627670832015361,0.987960837727828,0.6643197921287334,0.5241430245832521
39,0.07346403293590495,0.6542223924005366,0.994119109867288,0.7420120867512859,0.564213485656824,0.9885543726331039,0.6777588241545249,0.5307372018646188
40,0.07420186560780288,0.6295007872172272,0.9945661742910207,0.7682217896842728,0.5893236224948637,0.9894462266414286,0.7059462025638109,0.551881816122957
41,0.07344611870214582,0.682346501593775,0.9932040100475009,0.7064319020818647,0.5959213708797213,0.9867455324680685,0.6338668356588991,0.5607082496734024
42,0.07139249309140412,0.6728767175984577,0.9935701287907662,0.7306636764801117,0.49355294300606667,0.9874772755362147,0.6597444616555278,0.4578799905951074
43,0.07353919885534654,0.6496711343715292,0.9940736589671897,0.7420017331338493,0.5486126201149784,0.9884693189490613,0.6743931526473019,0.5130491790319355
44,0.06871173164862043,0.6792915926500819,0.9932955023196104,0.7204343307159318,0.6332172232920544,0.9869487551476458,0.6547546356510899,0.6033507184071198
45,0.0709451048331146,0.6926470228757746,0.992477486030661,0.7032270135458655,0.5241356212465249,0.9853790543919845,0.6335309096892991,0.48876027000281214
46,0.06678386728433683,0.6444696097516109,0.9945046352825576,0.7588963748588061,0.6400324758886649,0.9892982664725763,0.6951127796585331,0.6066138031598369
47,0.07725606538594407,0.6389433121831974,0.9942816045644473,0.7297569399245849,0.4972134771774033,0.9888608039711877,0.6589110733319973,0.45932793055343957
48,0.06823151912241378,0.677267922510838,0.9928342892969255,0.7054246924363701,0.6300566311216322,0.9860522554075117,0.6314998976151842,0.5955171651733764
49,0.06847175301157217,0.6671537150104733,0.9930298920158002,0.714192261672252,0.6274056285411611,0.986412915823271,0.6424957281303559,0.5942591960005471
50,0.06268858820359337,0.6966572909497311,0.9931603245597949,0.6809361709912675,0.596766924146618,0.9866697925457851,0.6088406759073881,0.5583819997316819
51,0.0615805427797816,0.6972640109363718,0.9932377852981896,0.6992016613817701,0.5008999355362336,0.9868196377651297,0.6147558222599253,0.4630275969893245
52,0.06354590515919867,0.6810813505798174,0.9933692589938212,0.7155109612516946,0.537532764899673,0.987068687411521,0.6351668607354319,0.5037752745487714
53,0.06030380151528407,0.6632043170088998,0.9935894119653771,0.7280210795271516,0.5572358768521553,0.9875193894338264,0.6576803570264264,0.5183733797619876
54,0.06361309535562355,0.778281277218916,0.9912563257937809,0.6207353118938386,0.6025482529562072,0.982970444847354,0.5544175131778928,0.5684943368291248
55,0.062370700921046546,0.6568408646126965,0.9940686611820468,0.7535347140810802,0.6634263080151113,0.9884705213334063,0.6927833775950751,0.6294821715863439
56,0.061476280432652665,0.732407131492284,0.9924051731610469,0.6246802024531553,0.5805917357989948,0.9851542175244942,0.5571759614772168,0.5464945217303938
57,0.06443725086469701,0.6755120120505115,0.9934912353968449,0.7221231758510664,0.563712938326272,0.987317539805131,0.650936043108117,0.5278687439718763
58,0.06052962273438984,0.6664061391256689,0.9931442034330299,0.7400603841877438,0.5936646591148717,0.986680740503956,0.6679695172055573,0.5568869061674611
59,0.059821710544314614,0.7023104058802397,0.9925914209523647,0.6970823253759223,0.6290558693522111,0.9855669423830595,0.6236228435428954,0.5942721208510902
60,0.05849747518127296,0.8231574744928389,0.9898697026341939,0.5740219193142276,0.6071066303064375,0.9802811381628187,0.5051274691215998,0.5713962895922616
61,0.05768297416840326,0.6695767084865174,0.9934679501348262,0.7422571694713604,0.5618750331646241,0.987302948673852,0.6775665290559354,0.5267323401710615
62,0.06170508303345843,0.6700429868999643,0.9935483357889189,0.7275265343668944,0.6351964583784012,0.9874490276515056,0.6592880800387279,0.6039743108295753
63,0.061634368182503604,0.6808896717340319,0.9936123271640256,0.7267938658360067,0.6308363410639397,0.9875609943335005,0.6581190078440046,0.5995691256530407
64,0.05547262842562747,0.6744194431895055,0.9932382479846049,0.7253281671462838,0.6181897635050125,0.9868364484190083,0.653485202331462,0.5824166700948546
65,0.059599738948565115,0.6715544264060265,0.9934530858513263,0.7268772605281513,0.5841821403845984,0.9872392643269875,0.6581660206584651,0.5470760293837903
66,0.05500667484048854,0.6868755755493419,0.9935518974880521,0.705959862888159,0.5874766732809094,0.9874342842925367,0.630932966822857,0.554530902138739
67,0.05286539714723666,0.6574475968756327,0.9940106358459527,0.7453617237219196,0.5998577203115527,0.9883471157053392,0.6803159089776424,0.5658504758759346
68,0.058146516020524314,0.6702329967080093,0.9934063841113083,0.7170844553452221,0.5651440929833847,0.987141356193762,0.6456396318640462,0.5299784079084852
69,0.05453922924670306,0.6650011718757753,0.9935776432641119,0.7271344044162396,0.5717688949699455,0.987486501391843,0.6547922704501526,0.535084976798725
70,0.05557985373717897,0.7610894516446941,0.9920935900948888,0.6228172334711732,0.5754107750658718,0.9845613236907574,0.5512706687516474,0.5410489510210079
71,0.05275001068285761,0.6690777114305608,0.9938368797302246,0.7311908405804503,0.5887405525425311,0.9879894852638245,0.6659585316116255,0.5556401653751813
72,0.05365858854735918,0.6933197401726472,0.9942590920187586,0.7065854267854841,0.4302432525269798,0.9888368437616087,0.6178605197492767,0.3906483160609879
73,0.05228284592416516,0.6855683496327905,0.9936686316840082,0.7226996536840568,0.5655186999456713,0.987677725527784,0.655066382713779,0.5292041517849246
74,0.05237330256856699,0.7055840802386524,0.9933224903593818,0.7017057425670427,0.5554099311829203,0.9869851216995459,0.6323644802369225,0.5216239706430396
75,0.053582859517418764,0.6864903491148565,0.9937087113051106,0.7203669494468811,0.5721294220360572,0.9877702259331298,0.6533093901923387,0.5405120238603481
76,0.049331261357043514,0.6782354690410473,0.9936199582737985,0.7308618771057361,0.5822384676245219,0.9875995199457347,0.6652266554890561,0.5491207878057539
77,0.053616305817177586,0.6330223461476768,0.9944891517968486,0.7841383742122502,0.617274911765923,0.9892997047026381,0.7193454317823106,0.5843986908932906
78,0.048093531858474814,0.726607243973819,0.99261291807504,0.6734389090904852,0.5794225700465209,0.9855886328992226,0.6000256514844391,0.5446483051093748
79,0.049369108533476765,0.6442683007982042,0.994347536306587,0.7918632501772621,0.5648220387893342,0.9890426045699086,0.7261098568498066,0.5354993178642719
80,0.048187052066074335,0.6995853761778076,0.9929425116065594,0.7015501069734551,0.5736974307551828,0.986258433448325,0.6283043149015269,0.5372073501283003
81,0.051981767111602316,0.6921675763048346,0.9931468333271768,0.6968168400135305,0.5916036745906416,0.9866648149147308,0.6235381267454617,0.5566650084875183
82,0.04778059897296888,0.6633188082704484,0.9936117264006635,0.7405837323522438,0.6229386422199529,0.9875812676313113,0.6724742681746969,0.5897882668783181
83,0.049607878967243085,0.6599697097530209,0.9939587862371541,0.7517353598235071,0.6048933565625958,0.9882651533154275,0.6912438011960003,0.572226788372187
84,0.04805697628799926,0.6923824800169995,0.9935146561629481,0.7084258722079517,0.5823649841736228,0.987361458136881,0.6410376329125745,0.5497256569696102
85,0.049113864300244635,0.652572890984226,0.9942934414465651,0.749148288594192,0.5945986632639202,0.9888793367276089,0.6837729261299184,0.5626103066363161
86,0.045107216830240854,0.6703432825845754,0.9938678081087071,0.7419344107453592,0.5687348268098799,0.9880545641020905,0.6742483787641285,0.5364983437981635
